lastSensorEventHours,lastSensorEventSeconds,lastSensorDayOfWeek,windowDuration,timeSinceLastSensorEvent,prevDominantSensor1,prevDominantSensor2,lastSensorID,lastSensorLocation,lastMotionLocation,complexity,activityChange,areaTransitions,numDistinctSensors,sensorCount-Bathroom,sensorCount-Bedroom,sensorCount-Chair,sensorCount-DiningRoom,sensorCount-Ignore,sensorCount-Kitchen,sensorCount-LivingRoom,sensorCount-OutsideDoor,sensorCount-WorkArea,sensorElTime-Bathroom,sensorElTime-Bedroom,sensorElTime-Chair,sensorElTime-DiningRoom,sensorElTime-Ignore,sensorElTime-Kitchen,sensorElTime-LivingRoom,sensorElTime-OutsideDoor,sensorElTime-WorkArea,activity
16.0,59109.0,2.0,32.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.71875,1.0,0.0,0.0,0.0,0.0,2.4700000000000006,6.79,25.090000000000003,0.0,0.0,0.0,287.6839310000001,2200.419611,86400.0,19.919823,0.16263,0.0,263.295884,253.042895,2217.222842,Cook
16.0,59110.0,2.0,32.0,1.0,6.0,6.0,5.0,5.0,6.0,1.1105522511832788,0.71875,1.0,0.0,0.0,0.0,0.0,2.49,7.850000000000001,24.01,0.0,0.0,0.0,288.651225,2201.3869050000008,86400.0,20.887117,0.0,0.967294,264.263178,254.01018900000003,2218.190136,Cook
16.0,59110.0,2.0,27.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.7037037037037037,1.0,0.0,0.0,0.0,0.0,2.5100000000000007,7.920000000000001,23.92,0.0,0.0,0.0,288.709448,2201.4451280000008,86400.0,20.94534,0.058223,0.0,264.321401,254.068412,2218.248359,Cook
16.0,59110.0,2.0,23.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.6956521739130435,1.0,0.0,0.0,0.0,0.0,2.53,7.990000000000002,23.83,0.0,0.0,0.0,288.81842400000005,2201.554104,86400.0,21.054316,0.167199,0.0,264.430377,254.177388,2218.357335,Cook
16.0,59117.0,2.0,30.0,7.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,2.5500000000000007,8.06,23.74000000000001,0.0,0.0,0.0,296.13665,2208.87233,86400.0,28.372542,7.485425,0.0,271.748603,261.495614,2225.675561,Cook
16.0,59118.0,2.0,31.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.5806451612903226,1.0,0.0,0.0,0.0,0.0,2.5700000000000003,6.830000000000001,24.95000000000001,0.0,0.0,0.0,296.756139,2209.4918190000008,86400.0,28.992031,8.104913999999999,0.0,272.368092,262.115103,2226.29505,Cook
16.0,59120.0,2.0,31.0,2.0,6.0,6.0,6.0,6.0,6.0,0.7582709093002934,0.5161290322580645,1.0,0.0,0.0,0.0,0.0,1.2900000000000005,6.8900000000000015,26.170000000000005,0.0,0.0,0.0,299.168475,2211.904155,86400.0,31.404367,10.51725,0.0,274.780428,264.527439,2228.707386,Cook
16.0,59120.0,2.0,25.0,0.0,6.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.44,0.0,0.0,0.0,0.0,0.0,0.0,6.950000000000002,27.4,0.0,0.0,0.0,299.226042,2211.961722,86400.0,31.461934000000007,10.574817,0.0,274.83799500000003,264.585006,2228.764953000001,Cook
16.0,59121.0,2.0,26.0,1.0,6.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,7.0100000000000025,27.340000000000003,0.0,0.0,0.0,299.736107,2212.471787,86400.0,31.971999,11.084882,0.0,275.34806000000003,265.095071,2229.275018,Cook
16.0,59123.0,2.0,26.0,2.0,6.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,7.070000000000001,27.28000000000001,0.0,0.0,0.0,301.817918,2214.553598,86400.0,34.05381,13.166693,0.0,277.429871,267.176882,2231.356829,Cook
16.0,59128.0,2.0,31.0,5.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,5.83,28.52,0.0,0.0,0.0,306.993357,2219.729037,86400.0,39.229249,18.342132,0.0,282.6053100000001,272.352321,2236.532268,Cook
16.0,59129.0,2.0,31.0,1.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,5.880000000000003,28.47000000000001,0.0,0.0,0.0,308.143729,2220.879409,86400.0,40.379621,19.492504,0.0,283.755682,273.502693,2237.68264,Cook
16.0,59130.0,2.0,31.0,1.0,6.0,6.0,5.0,5.0,6.0,0.7219280948873623,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,6.9300000000000015,27.42,0.0,0.0,0.0,309.285254,2222.020934,86400.0,41.521146,0.0,1.141525,284.897207,274.644218,2238.824165,Cook
16.0,59130.0,2.0,31.0,0.0,6.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,6.990000000000001,27.36000000000001,0.0,0.0,0.0,309.340397,2222.076077,86400.0,41.576289,0.055143,0.0,284.95235,274.699361,2238.879308,Cook
16.0,59131.0,2.0,32.0,1.0,6.0,6.0,5.0,5.0,6.0,0.7219280948873623,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,6.750000000000001,27.6,0.0,0.0,0.0,310.47455,2223.21023,86400.0,42.710442,0.0,1.134153,286.086503,275.83351400000004,2240.013461,Cook
16.0,59132.0,2.0,32.0,1.0,6.0,6.0,7.0,7.0,7.0,0.7582709093002934,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,6.8100000000000005,26.54000000000001,1.0,0.0,0.0,310.523768,2223.259448,86400.0,42.75966,0.049218,1.183371,0.0,275.882732,2240.062679,Cook
16.0,59132.0,2.0,31.0,0.0,6.0,6.0,5.0,5.0,7.0,0.8180282402741089,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,7.870000000000001,25.47000000000001,1.01,0.0,0.0,311.301838,2224.037518,86400.0,43.53773,0.0,1.961441,0.7780699999999999,276.660802,2240.840749,Cook
16.0,59132.0,2.0,30.0,0.0,6.0,6.0,6.0,6.0,6.0,0.8180282402741089,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.940000000000001,25.39,1.02,0.0,0.0,311.341376,2224.077056,86400.0,43.577268,0.039538,0.0,0.817608,276.70034,2240.880287,Cook
16.0,59133.0,2.0,30.0,1.0,6.0,6.0,6.0,6.0,6.0,0.8180282402741089,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,8.01,25.31000000000001,1.03,0.0,0.0,312.481575,2225.217255,86400.0,44.717467,1.179737,0.0,1.957807,277.84053900000004,2242.020486,Cook
16.0,59134.0,2.0,30.0,1.0,6.0,6.0,6.0,6.0,6.0,0.8180282402741089,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,8.080000000000002,25.23,1.04,0.0,0.0,312.562894,2225.298574,86400.0,44.798786,1.261056,0.0,2.039126,277.921858,2242.101805,Cook
16.0,59134.0,2.0,29.0,0.0,6.0,6.0,7.0,7.0,7.0,1.1105522511832788,0.5172413793103449,1.0,0.0,0.0,0.0,0.0,0.0,8.15,24.15000000000001,2.05,0.0,0.0,313.286289,2226.021969000001,86400.0,45.522181,1.984451,0.723395,0.0,278.645253,2242.8252,Cook
16.0,59135.0,2.0,30.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302694,0.5,2.0,0.0,0.0,0.0,0.0,0.0,6.920000000000001,25.36,2.0700000000000003,0.0,0.0,314.166576,2226.902256,86400.0,46.402468,2.864738,0.0,0.880287,279.52554,2243.705487,Cook
16.0,59136.0,2.0,30.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302694,0.5,2.0,0.0,0.0,0.0,0.0,0.0,6.98,25.28,2.09,0.0,0.0,315.309932,2228.045612,86400.0,47.545824,4.008094,0.0,2.023643,280.668896,2244.848843,Cook
16.0,59148.0,2.0,42.0,12.0,6.0,6.0,6.0,6.0,6.0,0.985171746816915,0.4047619047619048,2.0,0.0,0.0,0.0,0.0,0.0,5.74,26.5,2.1100000000000003,0.0,0.0,326.62052,2239.3562,86400.0,58.856412,15.318682,0.0,13.334231,291.979484,2256.159431,Cook
16.0,59149.0,2.0,42.0,1.0,6.0,6.0,6.0,6.0,6.0,0.985171746816915,0.5,2.0,0.0,0.0,0.0,0.0,0.0,5.790000000000001,26.430000000000003,2.13,0.0,0.0,328.285353,2241.021033,86400.0,60.52124499999999,16.983515,0.0,14.999064,293.644317,2257.824264,Cook
16.0,59151.0,2.0,44.0,2.0,6.0,6.0,6.0,6.0,6.0,0.985171746816915,0.5,2.0,0.0,0.0,0.0,0.0,0.0,5.8400000000000025,26.36000000000001,2.1500000000000004,0.0,0.0,330.1090660000001,2242.844746,86400.0,62.344958,18.807228,0.0,16.822777,295.46803,2259.647977,Cook
16.0,59151.0,2.0,43.0,0.0,6.0,6.0,6.0,6.0,6.0,0.985171746816915,0.5116279069767442,2.0,0.0,0.0,0.0,0.0,0.0,5.8900000000000015,26.29,2.17,0.0,0.0,330.245507,2242.981187000001,86400.0,62.481399,18.943669,0.0,16.959218,295.604471,2259.784418,Cook
16.0,59152.0,2.0,43.0,1.0,6.0,6.0,6.0,6.0,6.0,0.985171746816915,0.4883720930232558,2.0,0.0,0.0,0.0,0.0,0.0,5.94,26.22,2.1900000000000004,0.0,0.0,330.676133,2243.411813,86400.0,62.912025,19.374295,0.0,17.389844,296.035097,2260.215044,Cook
16.0,59152.0,2.0,43.0,0.0,6.0,6.0,6.0,6.0,6.0,0.9055872616982604,0.5116279069767442,2.0,0.0,0.0,0.0,0.0,0.0,4.69,27.45,2.21,0.0,0.0,331.383963,2244.119643,86400.0,63.619855,20.082125,0.0,18.097674,296.742927,2260.922874,Cook
16.0,59153.0,2.0,44.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9055872616982604,0.5227272727272727,2.0,0.0,0.0,0.0,0.0,0.0,4.73,27.39,2.2300000000000004,0.0,0.0,331.79406,2244.52974,86400.0,64.02995200000001,20.492222,0.0,18.507771,297.153024,2261.3329710000007,Cook
16.0,59154.0,2.0,44.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9055872616982604,0.5,2.0,0.0,0.0,0.0,0.0,0.0,4.7700000000000005,27.330000000000005,2.25,0.0,0.0,333.075671,2245.8113510000007,86400.0,65.311563,21.773833,0.0,19.789382,298.434635,2262.614582,Cook
16.0,59157.0,2.0,47.0,3.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241325,0.4680851063829787,2.0,0.0,0.0,0.0,0.0,0.0,3.5100000000000007,28.57,2.2700000000000005,0.0,0.0,335.514637,2248.250317,86400.0,67.750529,24.212799,0.0,22.228348,300.87360099999995,2265.053548,Cook
16.0,59157.0,2.0,47.0,0.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241325,0.4893617021276596,2.0,0.0,0.0,0.0,0.0,0.0,3.5400000000000005,28.520000000000003,2.29,0.0,0.0,335.727779,2248.463459,86400.0,67.96367099999999,24.425941,0.0,22.44149,301.086743,2265.26669,Cook
16.0,59158.0,2.0,41.0,1.0,6.0,6.0,5.0,5.0,6.0,0.9055872616982604,0.4146341463414634,2.0,0.0,0.0,0.0,0.0,0.0,4.57,27.47000000000001,2.3100000000000005,0.0,0.0,337.3589970000001,2250.094677,86400.0,69.594889,0.0,1.631218,24.072708,302.717961,2266.897908,Cook
16.0,59158.0,2.0,40.0,0.0,6.0,6.0,6.0,6.0,6.0,0.9055872616982604,0.4,2.0,0.0,0.0,0.0,0.0,0.0,4.610000000000001,27.410000000000004,2.33,0.0,0.0,337.389955,2250.125635000001,86400.0,69.625847,0.030958,0.0,24.103666,302.748919,2266.928866,Cook
16.0,59159.0,2.0,39.0,1.0,6.0,6.0,5.0,5.0,6.0,0.985171746816915,0.38461538461538464,2.0,0.0,0.0,0.0,0.0,0.0,5.65,26.35,2.3500000000000005,0.0,0.0,337.920721,2250.656401,86400.0,70.15661300000001,0.0,0.530766,24.634432,303.2796850000001,2267.459632,Cook
16.0,59159.0,2.0,39.0,0.0,6.0,6.0,6.0,6.0,6.0,0.985171746816915,0.41025641025641024,2.0,0.0,0.0,0.0,0.0,0.0,5.700000000000001,26.280000000000005,2.37,0.0,0.0,337.979349,2250.715029,86400.0,70.215241,0.058628,0.0,24.69306,303.338313,2267.5182600000007,Cook
16.0,59160.0,2.0,39.0,1.0,6.0,6.0,5.0,5.0,6.0,1.0529815751302694,0.6923076923076923,2.0,0.0,0.0,0.0,0.0,0.0,6.750000000000001,25.21,2.390000000000001,0.0,0.0,339.045762,2251.781442,86400.0,71.281654,0.0,1.0664129999999998,25.759473,304.404726,2268.584673,Cook
16.0,59160.0,2.0,37.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302694,0.7027027027027027,2.0,0.0,0.0,0.0,0.0,0.0,6.8100000000000005,25.13000000000001,2.41,0.0,0.0,339.096072,2251.831752,86400.0,71.331964,0.05031,0.0,25.809783,304.455036,2268.634983,Cook
16.0,59161.0,2.0,33.0,1.0,6.0,6.0,5.0,5.0,6.0,1.1105522511832788,0.696969696969697,2.0,0.0,0.0,0.0,0.0,0.0,7.870000000000001,24.050000000000004,2.4300000000000006,0.0,0.0,339.634744,2252.370424,86400.0,71.870636,0.0,0.538672,26.348455,304.993708,2269.173655,Cook
16.0,59161.0,2.0,32.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.6875,2.0,0.0,0.0,0.0,0.0,0.0,7.94,23.960000000000004,2.45,0.0,0.0,339.6592080000001,2252.394888,86400.0,71.8951,0.024464,0.0,26.372919,305.018172,2269.198119,Cook
16.0,59163.0,2.0,33.0,2.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,8.010000000000002,23.870000000000005,2.4700000000000006,0.0,0.0,341.967233,2254.702913,86400.0,74.203125,2.332489,0.0,28.680944,307.3261970000001,2271.506144,Cook
16.0,59163.0,2.0,33.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302694,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,6.78,25.080000000000005,2.49,0.0,0.0,342.2514520000001,2254.987132,86400.0,74.487344,2.616708,0.0,28.965163,307.610416,2271.790363,Cook
16.0,59163.0,2.0,32.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302694,0.6875,2.0,0.0,0.0,0.0,0.0,0.0,6.8400000000000025,25.000000000000004,2.5100000000000007,0.0,0.0,342.48658,2255.22226,86400.0,74.722472,2.851836,0.0,29.200291,307.845544,2272.025491,Cook
16.0,59164.0,2.0,32.0,1.0,6.0,6.0,6.0,6.0,6.0,0.985171746816915,0.6875,2.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,26.22000000000001,2.53,0.0,0.0,342.832357,2255.568037,86400.0,75.068249,3.197613,0.0,29.546068,308.191321,2272.371268,Cook
16.0,59164.0,2.0,32.0,0.0,6.0,6.0,3.0,3.0,3.0,0.724712373776347,0.78125,3.0,0.0,0.0,0.0,0.0,1.0,5.65,26.45000000000001,1.2500000000000002,0.0,0.0,343.105698,2255.841378,86400.0,0.0,3.470954,0.273341,29.819409000000004,308.4646620000001,2272.644609,Cook
16.0,59165.0,2.0,33.0,1.0,6.0,6.0,3.0,3.0,3.0,0.9419300761111914,0.7575757575757576,3.0,0.0,0.0,0.0,0.0,2.01,4.4,26.680000000000003,1.2600000000000002,0.0,0.0,344.224478,2256.960158,86400.0,0.0,4.589734,1.392121,30.938189,309.583442,2273.763389,Cook
16.0,59168.0,2.0,35.0,3.0,6.0,6.0,6.0,6.0,6.0,0.9419300761111914,0.7142857142857143,4.0,0.0,0.0,0.0,0.0,2.03,4.44,26.61000000000001,1.2700000000000002,0.0,0.0,347.147019,2259.882699,86400.0,2.922541,7.512275,0.0,33.86073,312.505983,2276.68593,Cook
16.0,59170.0,2.0,36.0,2.0,6.0,6.0,6.0,6.0,6.0,0.9419300761111914,0.6666666666666666,4.0,0.0,0.0,0.0,0.0,2.05,4.48,26.54,1.2800000000000002,0.0,0.0,348.6962200000001,2261.4319,86400.0,4.471742,9.061476,0.0,35.409931,314.055184,2278.235131,Cook
16.0,59192.0,2.0,58.0,22.0,6.0,6.0,5.0,5.0,6.0,1.0194230396063229,0.4310344827586207,3.0,0.0,0.0,0.0,0.0,2.0700000000000003,5.5200000000000005,25.47000000000001,1.2900000000000005,0.0,0.0,370.832539,2283.568219,86400.0,26.608061,0.0,22.136319,57.54625,336.1915029999999,2300.37145,Cook
16.0,59195.0,2.0,60.0,3.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.4,2.0,0.0,0.0,0.0,0.0,2.09,5.57,26.690000000000005,0.0,0.0,0.0,373.753993,2286.489673,86400.0,29.529515000000004,2.921454,0.0,60.46770400000001,339.112957,2303.292904,Cook
16.0,59195.0,2.0,59.0,0.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.4067796610169492,2.0,0.0,0.0,0.0,0.0,2.1100000000000003,5.620000000000001,26.620000000000005,0.0,0.0,0.0,374.000508,2286.736188,86400.0,29.77603,3.167969,0.0,60.71421899999999,339.3594720000001,2303.539419,Cook
16.0,59196.0,2.0,48.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.25,2.0,0.0,0.0,0.0,0.0,2.13,5.670000000000001,26.550000000000004,0.0,0.0,0.0,375.120217,2287.855897,86400.0,30.895739000000006,4.287678,0.0,61.833928,340.479181,2304.659128,Cook
16.0,59197.0,2.0,48.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.25,2.0,0.0,0.0,0.0,0.0,2.1500000000000004,5.7200000000000015,26.480000000000004,0.0,0.0,0.0,375.623734,2288.359414,86400.0,31.399256,4.791195,0.0,62.337445,340.982698,2305.162645,Cook
16.0,59198.0,2.0,47.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.2127659574468085,2.0,0.0,0.0,0.0,0.0,2.17,5.7700000000000005,26.410000000000004,0.0,0.0,0.0,376.944605,2289.680285000001,86400.0,32.720127000000005,6.112066,0.0,63.658316000000006,342.303569,2306.483516,Cook
16.0,59199.0,2.0,48.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.25,2.0,0.0,0.0,0.0,0.0,2.1900000000000004,5.82,26.340000000000003,0.0,0.0,0.0,378.079427,2290.815107,86400.0,33.854949,7.246888,0.0,64.793138,343.438391,2307.618338,Cook
16.0,59202.0,2.0,50.0,3.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.22,2.0,0.0,0.0,0.0,0.0,2.21,5.870000000000001,26.270000000000003,0.0,0.0,0.0,380.959136,2293.694816,86400.0,36.734658,10.126597,0.0,67.67284699999999,346.3181,2310.498047,Cook
16.0,59202.0,2.0,50.0,0.0,6.0,6.0,5.0,5.0,6.0,1.0529815751302696,0.22,2.0,0.0,0.0,0.0,0.0,2.2300000000000004,6.920000000000003,25.20000000000001,0.0,0.0,0.0,380.988304,2293.723984,86400.0,36.763826,0.0,0.029168,67.702015,346.3472680000001,2310.527215,Cook
16.0,59202.0,2.0,49.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.22448979591836726,2.0,0.0,0.0,0.0,0.0,2.25,6.98,25.12,0.0,0.0,0.0,381.033164,2293.768844,86400.0,36.808686,0.04486,0.0,67.746875,346.392128,2310.572075,Cook
16.0,59203.0,2.0,49.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.20408163265306128,2.0,0.0,0.0,0.0,0.0,2.2700000000000005,7.040000000000001,25.04000000000001,0.0,0.0,0.0,381.984126,2294.719806,86400.0,37.759648,0.995822,0.0,68.69783699999999,347.34309,2311.523037,Cook
16.0,59205.0,2.0,48.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.16666666666666666,2.0,0.0,0.0,0.0,0.0,2.29,7.100000000000001,24.960000000000004,0.0,0.0,0.0,383.945404,2296.681084,86400.0,39.720926,2.9571,0.0,70.659115,349.304368,2313.484315,Cook
16.0,59217.0,2.0,60.0,12.0,6.0,6.0,5.0,5.0,6.0,1.1105522511832788,0.18333333333333326,2.0,0.0,0.0,0.0,0.0,2.3100000000000005,8.16,23.88,0.0,0.0,0.0,395.538637,2308.274317000001,86400.0,51.314159,0.0,11.593233,82.252348,360.897601,2325.077548,Cook
16.0,59217.0,2.0,59.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.2033898305084746,2.0,0.0,0.0,0.0,0.0,2.33,8.230000000000002,23.79000000000001,0.0,0.0,0.0,395.590511,2308.326191,86400.0,51.366033,0.051874,0.0,82.304222,360.949475,2325.129422,Cook
16.0,59219.0,2.0,61.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.5573770491803278,2.0,0.0,0.0,0.0,0.0,2.3500000000000005,7.000000000000001,25.0,0.0,0.0,0.0,398.200555,2310.936235,86400.0,53.976077,2.661918,0.0,84.914266,363.559519,2327.739466,Cook
16.0,59237.0,2.0,78.0,18.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.4615384615384616,2.0,0.0,0.0,0.0,0.0,2.37,7.0600000000000005,24.920000000000005,0.0,0.0,0.0,415.856627,2328.592307,86400.0,71.632149,20.31799,0.0,102.570338,381.215591,2345.395538,Cook
16.0,59238.0,2.0,79.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.4556962025316456,2.0,0.0,0.0,0.0,0.0,2.390000000000001,5.820000000000001,26.140000000000004,0.0,0.0,0.0,417.233634,2329.969314,86400.0,73.009156,21.694997,0.0,103.947345,382.592598,2346.772545,Cook
16.0,59240.0,2.0,80.0,2.0,6.0,6.0,5.0,5.0,6.0,1.0529815751302696,0.45,2.0,0.0,0.0,0.0,0.0,2.41,6.87,25.070000000000004,0.0,0.0,0.0,418.986539,2331.722219,86400.0,74.762061,0.0,1.752905,105.70025,384.345503,2348.52545,Cook
16.0,59240.0,2.0,80.0,0.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.4625,2.0,0.0,0.0,0.0,0.0,2.4300000000000006,5.630000000000001,26.29000000000001,0.0,0.0,0.0,419.045677,2331.781357,86400.0,74.821199,0.059138,0.0,105.759388,384.404641,2348.584588,Cook
16.0,59241.0,2.0,80.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.4625,2.0,0.0,0.0,0.0,0.0,2.45,5.6800000000000015,26.22000000000001,0.0,0.0,0.0,419.675333,2332.411013,86400.0,75.450855,0.6887939999999999,0.0,106.389044,385.034297,2349.214244,Cook
16.0,59257.0,2.0,93.0,1.0,6.0,6.0,6.0,6.0,6.0,1.4134542664636007,0.41935483870967744,3.0,0.0,0.0,0.0,0.0,2.5500000000000007,5.630000000000001,23.11,0.0,3.0600000000000005,0.0,435.979186,2348.714866,86400.0,91.754708,4.9911970000000005,0.0,122.692897,0.8771979999999999,2365.518097,Cook
16.0,59258.0,2.0,94.0,1.0,6.0,6.0,6.0,6.0,6.0,1.4134542664636007,0.4361702127659575,2.0,0.0,0.0,0.0,0.0,2.5700000000000003,5.68,23.010000000000005,0.0,3.09,0.0,436.660045,2349.395725,86400.0,92.435567,5.672056,0.0,123.373756,1.558057,2366.198956,Cook
16.0,59260.0,2.0,92.0,1.0,6.0,6.0,6.0,6.0,6.0,1.1567796494470397,0.532608695652174,1.0,0.0,0.0,0.0,0.0,0.0,6.790000000000001,24.41,0.0,3.15,0.0,438.60344800000007,2351.339128,86400.0,94.37897,0.127426,0.0,125.317159,3.50146,2368.142359,Cook
16.0,59260.0,2.0,90.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1567796494470397,0.5444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,6.8500000000000005,24.32,0.0,3.1800000000000006,0.0,439.07087,2351.80655,86400.0,94.846392,0.5948479999999999,0.0,125.784581,3.968882,2368.609781,Cook
16.0,59262.0,2.0,65.0,0.0,6.0,6.0,6.0,6.0,6.0,1.3628980971151297,0.676923076923077,1.0,0.0,0.0,0.0,0.0,0.0,7.87,21.1,0.0,5.38,0.0,441.338779,2354.074459,86400.0,97.114301,0.025659,0.0,128.05248999999998,0.454099,2370.87769,Cook
16.0,59263.0,2.0,64.0,0.0,6.0,6.0,6.0,6.0,6.0,1.4186196702756542,0.828125,3.0,0.0,0.0,0.0,0.0,0.0,8.01,19.850000000000005,0.0,6.49,0.0,442.479024,2355.214704,86400.0,98.254546,1.165904,0.0,129.192735,0.468165,2372.0179350000008,Cook
16.0,59267.0,2.0,50.0,0.0,6.0,6.0,6.0,6.0,6.0,1.827877967531032,0.86,5.0,0.0,0.0,0.0,0.0,3.08,9.170000000000002,15.25,0.0,6.850000000000001,0.0,446.444955,2359.180635,86400.0,0.07715,1.242774,0.0,133.15866599999998,4.434096,2375.983866,Cook
16.0,59268.0,2.0,31.0,0.0,6.0,6.0,6.0,6.0,6.0,1.889246428509158,0.7741935483870968,6.0,0.0,0.0,0.0,0.0,4.19,9.1,14.030000000000005,0.0,7.030000000000001,0.0,447.439921,2360.175601000001,86400.0,0.6734939999999999,0.03269,0.0,134.15363200000002,5.429062,2376.978832,Cook
16.0,59269.0,2.0,31.0,1.0,6.0,6.0,6.0,6.0,6.0,1.889246428509158,0.7741935483870968,6.0,0.0,0.0,0.0,0.0,4.23,9.18,13.85,0.0,7.0900000000000025,0.0,448.075174,2360.810854,86400.0,1.308747,0.6679430000000001,0.0,134.78888500000002,6.0643150000000015,2377.614085,Cook
16.0,59269.0,2.0,29.0,0.0,6.0,6.0,6.0,6.0,6.0,1.889246428509158,0.7586206896551724,6.0,0.0,0.0,0.0,0.0,4.27,9.260000000000002,13.670000000000002,0.0,7.150000000000001,0.0,448.124167,2360.859847,86400.0,1.35774,0.716936,0.0,134.837878,6.113308,2377.663078,Cook
16.0,59271.0,2.0,15.0,0.0,6.0,6.0,6.0,6.0,6.0,1.916716186961402,0.6666666666666666,6.0,0.0,0.0,0.0,0.0,7.6,9.130000000000004,12.720000000000002,0.0,4.900000000000001,0.0,450.470108,2363.205788,86400.0,0.142522,0.032212,0.0,137.183819,8.459249,2380.009019,Cook
16.0,59273.0,2.0,14.0,1.0,6.0,6.0,6.0,6.0,6.0,1.890107480141256,0.5714285714285714,7.0,0.0,0.0,0.0,0.0,9.840000000000002,9.37,11.44,0.0,3.7,0.0,452.17577,2364.91145,86400.0,0.72653,1.737874,0.0,138.88948100000002,10.164911,2381.714681,Cook
16.0,59338.0,2.0,41.0,0.0,3.0,6.0,6.0,6.0,6.0,0.7582709093002934,0.4146341463414634,0.0,0.0,0.0,0.0,0.0,26.550000000000004,6.8000000000000025,1.0,0.0,0.0,0.0,516.8447309999998,2429.580411,86400.0,0.473598,0.028604,0.0,203.558442,74.833872,2446.383642,Cook
16.0,59338.0,2.0,41.0,0.0,3.0,6.0,6.0,6.0,6.0,1.0529815751302694,0.4146341463414634,0.0,0.0,0.0,0.0,0.0,25.480000000000004,6.86,2.01,0.0,0.0,0.0,517.265214,2430.000894,86400.0,0.8940809999999999,0.449087,0.0,203.978925,75.254355,2446.804125,Cook
16.0,59341.0,2.0,42.0,2.0,3.0,6.0,6.0,6.0,6.0,1.0911564760544914,0.4047619047619048,2.0,0.0,0.0,0.0,0.0,25.63000000000001,5.670000000000001,3.05,0.0,0.0,0.0,519.8432849999998,2432.578965,86400.0,1.637026,3.027158,0.0,206.556996,77.832426,2449.382196,Cook
